run,train_size,dda_bd,mlp_ieo,rnn_ieo,lstm_ieo
15,160,10.236793099999886,1.5739355999994586,2.1029390999992756,2.468524900000375
15,170,7.852576799999952,1.7823635000004288,1.8816962000000785,3.3856064000001425
15,180,10.344619200000125,1.7972608000000037,2.3167413000001034,2.8771006999995734
15,190,12.12700920000043,1.9425161999997727,2.133253500000137,3.0124034000000393
15,200,127.90588859999934,2.272968399999627,3.223985200000243,3.7603895000002012
16,10,0.01478320000023814,0.2566805000005843,0.28771169999981794,0.3892979000002015
16,20,0.0193570000001273,0.22557460000007268,0.2712122000002637,0.4755554999992455
16,30,0.07026899999982561,0.35349760000008246,0.39305270000022574,0.512052500000209
16,40,0.07364789999974164,0.42507039999964036,0.5466003000001365,0.806445199999871
16,50,0.12704180000037013,0.5045884999999544,0.8186906999999337,1.0638800000006086
16,60,0.22174309999991237,0.5846572999998898,0.6642546999992192,1.250148199999785
16,70,0.3315296999999191,0.9151996000000509,1.0798267999998643,1.465493400000014
16,80,0.4684008000003814,0.81370379999953,0.9345647999998619,1.6195920999998634
16,90,0.38920729999972536,0.9127715999993598,1.0695377000001827,1.6420822000000044
16,100,0.7295439999998052,1.108899200000451,1.4112881000000925,1.9658334999994622
16,110,0.9995907000002262,1.0422161999995296,1.4346647000002122,2.0910412000002907
16,120,2.543848999999682,1.3114316000001054,1.491824199999428,1.9087831999995615
16,130,5.8964689000004,1.3426530000006096,1.5953488000004654,2.5705063000004884
16,140,7.322659100000237,1.3595076000001427,1.8892730999996274,2.7503983000005974
16,150,2.1981269999996584,1.2587463999998363,1.5674982000000455,2.5310483000002932
16,160,6.848892300000443,1.3009631000004447,1.633201900000131,2.785174499999812
16,170,10.024299700000483,1.7892953999999008,2.2055412999998225,2.903806999999688
16,180,21.53299530000004,1.8356293999995614,2.172226900000169,3.048573199999737
16,190,19.19922080000015,1.886137499999677,2.0991135999993276,3.1953079000004436
16,200,22.24844949999988,1.769590299999436,2.170023499999843,3.4816618000004382
17,10,0.015559700000267185,0.2286162999998851,0.29056709999986197,0.4007359000006545
17,20,0.020878799999991315,0.335775200000171,0.3258878000006007,0.4594090000000506
17,30,0.054344899999705376,0.25612009999986185,0.323772600000666,0.540840599999683
17,40,0.0852351000003182,0.5569465999997192,0.7843786999992517,0.9362444999997024
17,50,0.1478322000002663,0.5971700000000055,0.7445879999995668,0.9676116999999067
17,60,0.1921355999993466,0.7016426000000138,0.8188995000000432,1.0259171999996397
17,70,0.14826040000025387,0.9811786999998731,1.240975200000321,1.3089403000003585
17,80,0.18518590000076074,0.7605593999996927,0.9149610999993456,1.5757559000003312
17,90,0.3363261999993483,0.908394899999621,1.4294423000001188,1.8051439000000755
17,100,1.637522699999863,1.0345082000003458,1.3466494000003877,2.0352985999998054
17,110,3.9370050000006813,1.040591900000436,1.337240699999711,2.0646630999999616
17,120,9.44644470000003,1.770357000000331,1.663697900000443,2.455272999999579
17,130,15.511348500000167,1.3267323000000033,1.8891774000003352,2.2398606999995536
17,140,24.057461400000648,1.3597414999994726,1.6738099000003785,2.553128900000047
17,150,26.340144200000395,1.2964488000006895,1.589279499999975,2.4628296999999293
17,160,80.22840169999927,1.3761285999999018,1.6351951999995435,2.7131694999998217
17,170,106.64933990000009,1.9991777000004731,2.8008742000001803,3.1887978000004296
17,180,163.79085310000028,2.03726800000004,2.2720535999997082,2.995571800000107
17,190,91.24943879999955,1.6065255000003162,2.0031632000000172,2.872932899999796
17,200,82.86745109999993,2.1816039999994246,2.3376960000005056,3.7888791000004858
18,10,0.011775099999795202,0.19434559999990597,0.23196460000053776,0.4668277999999191
18,20,0.02113169999938691,0.24347000000034313,0.3662419000002046,0.4551295000001119
18,30,0.026583500000015192,0.34049880000020494,0.3534288999999262,0.5544866000000184
18,40,0.028734800000165706,0.5294121999995696,0.7908668999998554,0.8913693999993484
18,50,0.03303270000014891,0.5264774000006582,0.6630617000000711,0.935976099999607
18,60,0.09448209999936807,0.6453745000007984,0.625565800000004,0.9347412000006443
18,70,0.16086499999983062,0.7231527000003553,0.8968942000001334,1.540945499999907
18,80,0.13578740000048128,0.7988710999998148,1.1656653000000006,1.430341700000099
18,90,0.23578029999953287,0.9011380000001736,1.116352499999266,1.4341354999996838
18,100,0.5525103999998464,1.0837139000004754,1.335974399999941,2.059357799999816
18,110,1.2406328999995822,1.1174756000000343,1.2736235000002125,2.1611687000004167
18,120,1.0312847000004695,1.133918999999878,1.5650867999993352,1.9948457000000417
18,130,1.7661576000000423,1.415888200000154,1.5254439999998795,2.2843400000001566
18,140,2.412043199999971,1.4280525000003763,1.78198650000013,2.5572260999997525
18,150,1.9865591999996468,1.3935634999998001,1.5948743999997532,2.737807100000282
18,160,1.970622199999525,1.6656260999998267,1.7206705999997212,2.8407473999996
18,170,5.312168899999961,1.6686933999999383,2.785786899999948,2.912947699999677
