process,non_linear,sigma,run,train_size,mlp_ieo,rnn_ieo,lstm_ieo
rw,True,10,71,73,0.9131911368273049,1.206823992279362,1.2003385366076877
rw,True,10,72,73,0.4645616194070493,0.6014173048376947,0.481610718141402
rw,True,10,73,73,0.9526188582321831,0.7762502473289665,0.9373032063924123
rw,True,10,74,73,0.856198325371781,0.9014705196449514,0.9100847175396175
rw,True,10,75,73,0.8081057479261902,0.6300084205256686,0.6300084205256686
rw,True,10,76,73,0.47223226411302843,0.47223226411302843,0.7751939403755226
rw,True,10,77,73,1.8533862107013572,1.901965890759311,2.1151107144923134
rw,True,10,78,73,0.5507607322663438,0.797615447792393,0.6196633405763338
rw,True,10,79,73,1.3047114512072624,1.2120278461175304,1.1887499953663274
rw,True,10,80,73,0.8000723753466631,0.41189687224095345,0.6209599270785994
rw,True,10,81,73,5.462560902577724,4.093939062114458,5.190001255019961
rw,True,10,82,73,1.2559146526383613,1.1274303390472078,1.0626446620713024
rw,True,10,83,73,0.7665295178672401,1.2046074942436567,1.1306733843734964
rw,True,10,84,73,0.6714959887006612,0.5081301522061985,0.524376778556427
rw,True,10,85,73,0.9297606786987681,0.9364274818380002,0.747090130476245
rw,True,10,86,73,1.0480437624944703,0.7033127933175958,1.1134715240542592
rw,True,10,87,73,1.3731902508497893,1.3279850672188156,1.6274151886849129
rw,True,10,88,73,0.5731419441016764,0.5927791490024974,0.5731419441016764
rw,True,10,89,73,1.869379180306361,0.9358549309919201,0.7038743678810259
rw,True,10,90,73,0.8171894262883799,0.7308578093369547,0.6386665867180179
rw,True,10,91,73,1.2079888540115984,1.769277728961998,1.7888870301518762
rw,True,10,92,73,1.201513422033335,1.2862432208439323,1.075504525841873
rw,True,10,93,73,1.4411166887995872,1.1035951253397898,1.2429289269429151
rw,True,10,94,73,0.44984576136482596,0.36839847565430034,0.2141966721213775
rw,True,10,95,73,1.4132033975340348,1.4566754449168604,1.429884465375209
rw,True,10,96,73,1.6241603360218495,2.102096046630033,1.8374510022760002
rw,True,10,97,73,3.591760290015871,3.7432359533648456,3.2666470882996146
rw,True,10,98,73,0.26756833611259684,0.2768826428597222,0.3802492661961038
rw,True,10,99,73,1.545153118901523,1.4581455585990326,1.4581455585990326
rw,True,10,100,73,0.6190643533819513,0.5576163872716629,0.44255123549417213
