process,non_linear,sigma,run,train_size,p_spot,p_m1,ridge,lasso,mlp_seo,rnn_seo,lstm_seo,dda_ml1,dda_ml2,mlp_ieo,rnn_ieo,lstm_ieo
rw,True,10,80,25,2.465105861704772,3.0822848567966457,2.804598810498687,3.009619067370849,1.565515695873367,1.4931810264070857,2.876228546150034,2.246756023044919,2.224398874535217,0.931598439523263,1.6120994326537506,0.9715347085510978
rw,True,10,80,73,2.4651058617047505,3.0822848567966243,2.323290595546754,2.03126600642262,1.115033506271186,0.48576601973431216,1.0378595733296483,1.9707795779143344,1.828068564936703,0.27097808701787207,0.23290642148768942,0.5612648224489439
rw,True,10,81,25,12.30951624608596,10.08879052147147,9.262482817734842,8.233380344990382,6.50693716457013,5.7462166249383735,8.898917316706553,2.3604649084055316,6.247678155329554,6.52458479857486,5.489230366524634,8.668682295546985
rw,True,10,81,73,12.309516246085948,10.088790521471434,11.10851723515469,11.991798044283545,7.648585251625022,1.5279364302068608,3.679389119185782,7.121120947551705,8.806434978939462,5.159209529370718,5.346182102420848,5.346182102420848
rw,True,10,82,25,3.1715842903727727,5.049309904392452,4.1540134991859645,4.3310693069841975,2.532151736705333,3.7281855470565404,3.8912672600137745,5.1306100735313285,4.773532336077365,2.419485556146963,2.477058083133439,2.2112990824037633
rw,True,10,82,73,3.1715842903727727,5.049309904392452,3.7141488727884355,3.5296843492842997,1.7326794573149382,1.3895663194815453,1.288845536692094,2.0866471453792794,2.121495460716601,1.2090459061568466,1.3259759259535029,0.9447838721686247
rw,True,10,83,25,1.692003968440851,1.9931802475742448,1.8283939460264749,1.8283939460264749,1.37077232348251,1.0113186769224545,1.0699859396410567,0.4889525334985513,0.42510400936818576,0.8619456000955407,1.0152579219222044,0.9897768572371666
rw,True,10,83,73,1.6920039684408668,1.9931802475742448,1.9378845315666748,1.9378845315666748,0.5792669904146842,0.20548480358236354,0.3632369105798968,0.308668939748785,1.7494816893467868,0.9653104215212909,1.0783094989631516,1.0783094989631516
rw,True,10,84,25,2.318127831415876,1.2390910143119458,2.186068163876668,2.2835981534001655,2.2464877690734233,2.270467985993332,2.3181278314159335,1.3687572885997403,1.4813243571767807,0.6093327679457212,0.8843950046073391,0.8664913763512253
rw,True,10,84,73,2.318127831415876,1.2390910143119598,2.3963470518167473,2.338167429564319,1.468954416869481,1.0938443258653934,1.8690729605166416,1.2957188177315355,1.4586940484017685,0.4394506888029847,0.37558727464589564,0.47973059610267677
rw,True,10,85,25,6.79555284298443,4.710995776580193,7.660502952052441,7.660502952052441,4.8971869348710335,2.336351977913651,4.913367298202735,1.741389825723083,3.6342931320685548,2.439662440324022,1.827122317712469,2.5695871911173236
rw,True,10,85,73,6.795552842984417,4.710995776580205,3.9823934895636883,3.9823934895636883,1.8563434209330716,0.619435418816189,0.3484698731904776,1.1613063742165841,1.3106824527447396,0.8357304081499466,1.2146415328175417,1.210824570059688
rw,True,10,86,25,4.55313796675333,4.033641446383621,3.9761654531924604,3.862412699661229,2.161948526612579,1.9172583986681067,3.1047904093167404,3.2010413341645108,3.9989240090982268,2.195801990372647,1.5537913206515679,1.4361796308142796
rw,True,10,86,73,4.553137966753312,4.03364144638362,4.195799485185981,3.5492287574529047,0.6300890007050816,0.6393847339591698,0.6093017515177276,2.0969960912698493,2.462730460696463,1.0551246701479071,0.8160728271749111,0.884756826910435
rw,True,10,87,25,5.976199596845011,2.650241677351052,5.696197874157873,5.649999122478628,5.671918233862141,3.4358642096204504,5.817066762978422,1.3103749613982538,3.8476383825832015,3.5580495989338656,3.8930870270280824,4.0076782805424696
rw,True,10,87,73,5.976199596845011,2.650241677351052,3.7057731668686853,3.5930536536671025,1.688480597730395,1.286097805257752,1.653055969760996,1.3952843437317388,1.735709259742129,1.0559942430608507,1.2747998088679473,1.2895061591695338
rw,True,10,88,25,2.5378076118300434,2.8179817171433656,2.157596238190506,2.157596238190506,1.483466923661155,1.5020617281125164,2.1383848276341446,1.6591539969896156,2.046098078413768,0.9453963313862088,1.3002800983616918,1.2843997056738712
rw,True,10,88,73,2.5378076118300075,2.8179817171433474,2.393650538329551,2.45186868966612,0.5705561613723202,0.24367765923586424,0.41403162294497065,0.5075683045453078,0.7885373924939241,0.3731933867171244,0.2849751985508404,0.3868217667934202
rw,True,10,89,25,3.9853163112751027,4.587680289199214,3.396517997089514,3.6797809000955106,2.8438765444046132,1.7315962645634941,2.8192335136726254,1.1966097505928235,4.299578766068953,1.6380894175943757,2.7463137966530304,2.912121864716064
rw,True,10,89,73,3.9853163112751027,4.587680289199214,3.2976619379749486,3.09136220456588,1.759066435460015,0.8823831286387106,0.8852678306392976,3.6789712589657686,3.938601825966945,0.9348930244699973,0.8708838214391309,0.8992404368504159
rw,True,10,90,25,2.0794489846287223,2.3859036318069173,2.716615574933278,2.124767444568133,2.4190516748732467,1.2022112100073228,2.4426220240613037,2.180935999279448,1.3427544240590978,1.5812100338659107,1.4780061217899514,1.9913457794318568
rw,True,10,90,73,2.0794489846287223,2.3859036318069173,1.8472225074529711,1.7424807135114393,0.6688482287289151,0.6113957363207027,0.4150963224650835,0.5299232408537404,0.7623986240029851,0.5613283106698933,0.5443427462350299,0.5433772130704009
rw,True,10,91,25,6.564109320957903,2.803827667993652,4.376895474074436,4.915505395727643,5.129384074104443,4.749419635734767,4.583248880323958,2.332729781064967,4.276469126391959,2.814274300701034,3.784208211381284,4.279768806542098
rw,True,10,91,73,6.564109320957915,2.8038276679936516,5.321530653118467,5.395476256362695,3.0016069982530977,1.45275588203646,1.5602471560913824,4.184196243948334,3.6269398092113,1.3009869632047604,1.769277728961998,1.3160737033945011
rw,True,10,92,25,4.699443459081506,5.812382561220764,4.372156334236085,3.8887647122341726,3.8583600879074584,3.1550834480322023,4.3331051329549135,5.884882954616288,4.4282454963253945,2.259793813523965,2.889338057696177,3.2089079354149974
rw,True,10,92,73,4.699443459081506,5.8123825612207405,4.663380440667339,5.484281443655942,3.1393648866394877,1.8219386297889308,2.268497764333843,2.2685670054164526,3.338505499210808,2.355978034627896,1.6992106396978721,1.5201519173790872
rw,True,10,93,25,4.867172560965557,5.123181524472314,5.221641844550897,4.87503395960277,4.572145851585339,0.9328420908317863,4.451744495941303,5.123181524472314,4.6753940879263345,3.590146892467968,3.860777617348389,3.980076237775797
rw,True,10,93,73,4.867172560965557,5.123181524472314,3.6700132656110718,5.095046212566235,2.0104917842167183,1.554489113342314,1.9337863757832017,3.7396679326398203,3.7505116530213094,0.9188538217484341,1.5481585534801718,1.27517648732142
rw,True,10,94,25,2.157506395607246,2.862346485249794,2.862346485249794,2.862346485249794,2.7562151617863138,1.6000263789459945,2.7562151617863138,0.9845157222104814,2.862346485249794,0.9807155946770248,1.3597456666647993,2.0176921343657708
rw,True,10,94,73,2.157506395607226,2.8623464852497733,2.52503408852045,2.52503408852045,0.8840973287696288,0.3291058138491671,0.6513300962596611,0.9034692881988193,1.239476700945094,0.6342073454268523,0.44731465545189447,0.6735567729934574
rw,True,10,95,25,6.448004294364716,5.0952333989053775,5.5857385625367195,5.5857385625367195,3.3049736361632456,2.6056348985962896,3.4964908193902957,5.256787717560001,5.39998433094876,3.233705372361067,3.5620400125198106,3.4992153712805085
rw,True,10,95,73,6.448004294364716,5.0952333989053775,3.999250088027301,4.429151431538447,2.859648906714523,0.3899907608114737,2.4196590733336785,4.6216278852248776,4.973636148661612,2.4124398498944446,2.0418777613134087,2.1193211780450723
rw,True,10,96,25,2.933674806616153,6.608609036234407,4.8899195880302635,4.8899195880302635,2.8912279892624784,2.450913508043404,4.450545558387922,5.275689078896411,3.989317080995721,2.4077409948714648,1.9241232275336135,2.987039620820232
rw,True,10,96,73,2.933674806616153,6.608609036234407,4.827716302218208,5.104562209070592,2.907615651957927,2.907922182012112,2.6353936858371974,2.3657769747304855,3.414177262093956,1.03926135864654,1.107238576309957,1.5238626008609792
rw,True,10,97,25,16.199808045039052,12.01586284003171,11.712132811704247,12.492641095247745,9.34330398335696,2.595156800025648,8.652331357217262,6.053840704674669,11.795661855625628,8.071357991070988,7.313548095696268,8.220113368051983
rw,True,10,97,73,16.199808045039052,12.01586284003174,7.75684261365297,7.75684261365297,4.748005791885064,3.648351814962293,2.3359273881804015,2.354765846075666,3.2121924509944915,3.3539642412762882,3.460919353718581,3.5003107779534117
rw,True,10,98,25,1.0754749183639187,1.5677570424039857,1.012030508965096,1.012030508965096,0.984481246615306,0.8373743676300122,0.9118573580992502,0.26418962926655304,0.20068594520498956,1.2049887897028158,0.5778232733474503,0.8442304938390954
rw,True,10,98,73,1.0754749183639187,1.5677570424039857,1.2134157811526225,1.2134157811526225,0.9189008608368012,0.2327618477632724,0.6139221895184738,1.2253415312097928,0.6115103967818458,0.2973854491071843,0.29016486119281376,0.25713858765089054
rw,True,10,99,25,2.5019767981157366,1.1748467998837202,2.1835100125082443,2.1835100125082443,2.1835100125082443,1.9311062982545892,2.1596716162527954,1.3655955576002954,2.281444832603407,1.9805480442796877,1.9805480442796877,2.054817194716584
rw,True,10,99,73,2.5019767981157366,1.1748467998837333,2.110229870227697,2.110229870227697,1.9492978036992996,1.3205098266131654,2.08753251991849,0.8729820278196773,0.5556157843161438,1.1884880899178332,0.9558710380897627,1.1796307493233371
rw,True,10,100,25,1.970027891977196,2.9265596544429013,1.884078664912681,1.8387547433220675,0.5715825545042558,0.5684558508500548,0.6204744254701087,0.7221641054055444,1.89898506405504,1.004248661752577,1.4774038971762233,2.179248712165872
rw,True,10,100,73,1.970027891977196,2.926559654442882,2.5141312016748985,2.5141312016748985,0.4773019319931143,0.14881386202042493,0.48181101043627317,0.5124664760235068,0.8948469874922758,0.2234281609185277,0.560580335092416,0.9606446008630501
rw,True,20,1,25,4.747194128009044,3.89915469624431,3.9235020900007815,4.129809314733267,3.293640496275941,2.446448750290675,4.229821066740161,2.4631255379279087,4.140651388213122,3.2974741677265356,2.3503425906412785,2.3503425906412785
rw,True,20,1,73,4.747194128009024,3.8991546962443295,4.448484955421369,4.348473203414476,3.1122413233640853,1.9923866108082122,3.512137228903027,0.9611866540015911,1.4014534360319078,2.838567437761962,2.761011457806326,3.016112142423568
rw,True,20,2,25,3.754531756404927,4.423873900602093,3.147541335586826,3.0657776232711553,2.063380804590288,2.8140244336565328,2.3934184039746964,3.8697611445905644,3.8301289047985554,2.598423729740645,2.873242728727497,2.787898512864446
rw,True,20,2,73,3.754531756404949,4.423873900602114,3.2377863586846343,2.8321650622102053,1.642678412758004,1.6449871205448627,1.7001752724558603,3.1378343959610415,3.8505663304911715,1.9155776518639507,2.3839309779891718,2.3962533963097594
rw,True,20,3,25,3.4303483279268967,3.0100503739772777,3.0483350476913147,3.102331885072505,2.8668426877955255,2.422206363530165,3.1034271869634895,2.905526546938448,2.831108757362272,2.0783108819399674,1.9571424406936444,2.065392715280594
rw,True,20,3,73,3.4303483279268776,3.0100503739772595,2.821420297313222,2.821420297313222,2.856621463888861,2.643948414994308,2.8476354465860183,2.928901872773503,2.9337885103381223,2.5084767600762174,2.823481598809623,2.9986468774371184
rw,True,20,4,25,2.086516893638732,2.6158116728972667,1.5912609482694684,1.7532673487724217,1.5661738209875462,1.5836352308087231,1.6454937487434953,2.6632885852885124,1.7003682037682686,1.94744404248275,1.1497439756271557,1.7381826517389927
rw,True,20,4,73,2.086516893638732,2.6158116728972667,1.6632316372136906,2.086516893638732,1.178980597426256,0.7702352496048082,1.2379173776425116,1.8524912665066422,1.159801632753879,0.9551478113974162,0.9408675534244262,1.1038319213402625
rw,True,20,5,25,4.068290380385419,1.6360456642643184,3.9619209967769264,3.9619209967769264,3.973814468662526,3.9396986741733553,4.031033087675555,3.515639801378654,4.137402471284065,2.766984920147906,2.8836149017428796,3.426264291930852
rw,True,20,5,73,4.068290380385419,1.6360456642643184,3.8676972857054883,3.9278052022877548,3.2729348964199234,3.215995215926622,3.2405383834434662,1.5668637236513423,3.1360020785518783,2.1312515564636723,2.146922737134585,2.046265211136179
rw,True,20,6,25,5.771854328521747,5.204984831651641,5.36056834912004,5.431687835212057,5.375138334380638,4.65070515880369,5.40846286415885,5.0799724739482,4.9071565142838,3.8914076540340634,3.8914076540340634,4.015007357632692
rw,True,20,6,73,5.771854328521718,5.204984831651613,5.732927548222051,4.912747116681619,3.9043591453223323,2.762957542913488,2.8037727970786808,4.910182915547346,4.165594310340097,2.9559863781963243,3.1555590872517287,2.889303665195706
rw,True,20,7,25,3.7548566041861386,6.068219692598809,5.261870212727947,5.35673412625754,5.123376661400293,5.380918216967842,5.121465622504973,5.177987483413471,5.840495786563165,5.644626291889569,5.276524689973418,5.832252958346968
rw,True,20,7,73,3.7548566041861386,6.068219692598783,4.967943760242965,5.343420755613812,4.747185409854591,3.445891658800318,5.520597233000188,4.476585518634084,5.929237799256109,2.7028023089231095,3.1154891609706477,2.965938724938041
rw,True,20,8,25,3.2984647824581748,2.043276236609616,2.262858884771247,2.4285412871110514,2.979680320639924,3.0242919777852553,3.1133041619213575,1.0073891516854676,3.178006865855786,3.1675999533772106,3.124846181167329,3.1979842559734575
rw,True,20,8,73,3.2984647824581748,2.043276236609616,2.551397580734371,3.161729814291494,3.123764836782215,2.675994984531671,3.090687157076805,0.8992375727537949,0.9234822387211372,1.8301490749754532,1.2598120730809288,1.2648804994645857
rw,True,20,9,25,3.1891063497999297,3.1694915444453935,2.4443941169094674,2.0325408205306537,2.264638476146733,1.902761225235145,2.1207179442166684,3.590390238973028,3.1154459652409097,3.2862681497693877,3.130312038727877,2.8160426739359945
rw,True,20,9,73,3.1891063497999297,3.1694915444453935,2.112826236153937,2.112826236153937,1.7913563777253732,1.4808534606649033,1.5784567254478168,2.1745748793892696,2.1801121316614815,1.3894272193413404,1.0995852654521956,1.22485043177524
rw,True,20,10,25,4.240787183827126,2.4245396772645758,4.335477785750204,4.3905590497148275,4.253660033344092,3.150994348894296,4.298326457963956,2.9110419989835514,4.335477785750204,3.984841661520461,4.108290136644306,4.348659268022416
rw,True,20,10,73,4.240787183827084,2.424539677264555,4.060797320455716,3.9744523506824425,3.658061796375114,3.853787932324921,4.06607593034937,2.6624882749236614,2.372380068352863,3.497461993465043,3.324525355629134,2.876481842989749
rw,True,20,11,25,5.724302586559639,8.981406999508824,5.157832189163698,5.112446105030913,3.58035013691791,3.5285325607312066,4.144659161146654,3.776234236261432,4.1834314708456475,3.778766414448481,3.8742561720532485,3.9405209059557285
rw,True,20,11,73,5.724302586559662,8.981406999508824,6.120419226699287,7.867394343879338,3.09673554484333,2.0015287804421833,3.258916849480663,3.4182738995424726,7.4036092437017755,2.712313530278364,3.288258936875342,3.168976771893318
rw,True,20,12,25,4.254286385817422,4.20030097495848,3.8682835255390278,3.6695051003895363,2.6665909707203306,3.6804246461715815,2.8533506084838627,2.4296657538302893,2.0937958001014465,2.4931894273993214,2.378450797995161,2.1373933785125585
rw,True,20,12,73,4.254286385817435,4.200300974958505,4.135983224887225,4.211290357744464,2.6794983384149824,2.456657203271032,2.309673905071157,1.5548412117969634,2.9934081332312337,1.7672025071048567,2.596718053574319,2.5527232084390077
rw,True,20,13,25,9.375198053343347,10.085979344044967,10.742700383467081,10.546915618863608,8.569384929325764,7.834021522773198,8.423893797834296,10.546915618863608,10.546915618863608,6.902978700777183,8.120176407180423,8.082289495589512
rw,True,20,13,73,9.375198053343347,10.085979344044967,9.602317985452114,10.409126549733285,5.890951536420854,2.282698942930975,6.8408939537668845,10.922595727831414,10.30336164612034,7.506939948945977,6.047878560333883,7.6447290180763
rw,True,20,14,25,2.542193501852889,3.2961665420285113,2.4889308301541613,2.573961820115685,2.838882634756606,2.379989018219211,3.2709133201394667,3.2961665420285113,3.2961665420285113,2.452369540521035,2.6044583899784715,2.5015759780494093
rw,True,20,14,73,2.54219350185291,3.296166542028532,2.2449506068094114,2.1863943856966777,1.6365315430617877,1.2249550897692723,1.474538868195682,2.3089599321008585,2.454335459938163,1.869772192345891,1.984788148723806,1.9307722405827399
rw,True,20,15,25,2.3977125537145008,2.8371301153701154,2.0267542479887313,1.698555946053874,2.32352244475907,2.489730448857034,2.6597928490818514,1.652077041586373,1.7819267117129327,1.4786360828544896,1.4473418204935788,1.2261695533276769
rw,True,20,15,73,2.397712553714486,2.8371301153701007,2.3911876137022885,2.4592377423602882,1.4605690803529563,1.047120188997084,0.9601861029065588,1.3332435628876345,1.0922320310210798,1.6662432363592465,1.1216346597179068,1.2349776598245932
rw,True,20,16,25,3.008979619175525,3.845871844552972,3.3045674368320745,3.3045674368320745,3.4269327206925917,3.2020261728554384,3.4269327206925917,3.0639889507824107,3.0639889507824107,2.557593989892841,2.656428351874254,2.443893429034475
rw,True,20,16,73,3.008979619175513,3.845871844552972,2.850952836521713,3.2846897134900708,3.033212103889222,1.9032861959811755,2.5313430954482916,1.649359875695382,1.7526432439535538,2.1236198481388002,2.3758806495062275,2.35539496664091
rw,True,20,17,25,3.5327121761044356,2.5045502477835084,1.7008823669829989,2.5177608034456047,2.1450893392256685,1.9904811739916168,2.1450893392256685,2.3111712433886384,2.192579151055654,1.2720101957609007,1.0551192574297323,1.0365158377522479
rw,True,20,17,73,3.5327121761044364,2.504550247783546,2.8477228545300415,3.975858552284962,2.1450834154286778,1.8918017502626787,1.775310614159856,2.402966695357727,2.5024909221953857,2.7178785518089867,2.422320287264917,2.60446511034738
rw,True,20,18,25,4.199285452260218,4.045420638079545,3.298983765351361,3.3332138397102975,2.5413139339875106,2.495128103577114,2.809814455695088,2.28752387923778,3.487144928395061,2.9220141670038005,3.194709356357317,2.9368727065682405
rw,True,20,18,73,4.199285452260218,4.045420638079545,2.900345298574867,3.522245568559549,2.60019578977694,2.806525074667273,2.644742313364801,1.9509966474982456,1.7566452561240267,3.256189975193165,2.418708580533523,2.729005918502514
rw,True,20,19,25,3.2061251872768706,1.2888646876285608,2.997105711585116,3.149149071272883,2.686905393851791,2.673686762676532,2.686905393851791,2.0894383093834166,1.945082710936581,2.593430140015652,2.7434272480973476,2.6188546164989934
rw,True,20,19,73,3.2061251872768706,1.2888646876285608,3.2061251872768706,3.2061251872768706,2.499152083048894,2.7069768713590667,3.0581528979790145,2.5128427048110287,3.2061251872768706,2.057921932470465,2.3144965164392097,2.1936597629238137
rw,True,20,20,25,13.278960070854653,11.698902462233905,13.67859983236372,11.558938626841057,10.488886390801024,13.333900347045985,13.530189806441536,9.651382238572497,11.971483118323754,11.250674392687719,11.253372346017334,11.008286031447119
rw,True,20,20,73,13.27896007085467,11.698902462233905,15.022113806008056,11.616318147083547,7.808562319530418,9.231877107905742,8.792280716814203,8.458903735526484,11.236167587295123,7.029535424285166,8.521149796155814,8.277649065252008
rw,True,20,21,25,2.139360646382039,2.931712522931652,1.4836019514682859,1.489873759867697,1.6989006149291024,1.3797331337626944,1.568241916824356,1.1011537063059258,2.525908273346548,1.7538872007818858,2.056841688545201,2.1046453912692926
rw,True,20,21,73,2.139360646382039,2.9317125229316527,2.172114766479198,2.339311095278977,1.4962531210755665,1.4066375091172578,1.5388800570615477,1.6859671920915056,1.9587662564435913,1.869517132327799,1.37835428353273,1.3579495563625354
rw,True,20,22,25,2.9653385451177026,2.9779471174257464,2.9653385451177026,2.9653385451177026,2.8329074075267338,2.766919009419133,2.8329074075267338,1.6103671642469322,2.3966749108328593,2.7806256568518113,2.6952382138360385,2.77039659549196
rw,True,20,22,73,2.9653385451177026,2.9779471174257464,3.167960371890667,3.167960371890667,2.3385651740711584,2.2410351721224604,3.0433897284080906,2.7292065399254977,1.6874674428363317,2.7467957133044285,2.604837557749997,2.691914732785568
rw,True,20,23,25,3.593660491040476,2.7675854550828616,2.4676386405011703,2.21733742020563,1.5156558639577262,1.7380351692808005,1.5146558496409235,2.6368243839465313,1.5387342323590176,0.9521539924105319,1.3757452588814518,1.6241403583720737
rw,True,20,23,73,3.593660491040476,2.7675854550828616,2.9673070824848096,2.9673070824848096,1.5744300038073669,1.482796816875547,1.455237337752951,1.509858560366522,1.3845951579721627,1.4088231825827595,1.5008599502916817,1.3345288739703884
rw,True,20,24,25,2.2101512409561863,0.7794549458385475,2.001687102921112,2.001687102921112,2.001687102921112,2.0675270703304784,2.077109708363801,0.7888685403416448,2.113465536099211,2.113465536099211,2.113465536099211,2.113465536099211
rw,True,20,24,73,2.210151240956186,0.7794549458385474,2.210151240956186,2.210151240956186,1.9182593837884663,1.8914861940863792,1.8914861940863792,2.0016871029211116,2.0016871029211116,1.9347363066677952,1.9150408954679492,1.8786850677325062
rw,True,20,25,25,3.592098332619144,5.790028478259319,5.351780990865591,4.891525009237491,4.276442785328579,3.1351074124687797,3.8575055665744475,4.218539350146097,4.1605114869825215,3.979215415003693,3.441185816852283,3.679264074729713
rw,True,20,25,73,3.5920983326191194,5.790028478259295,4.336489241492548,3.903863976242314,3.580667589008842,2.359436718720136,2.882449524928454,3.766555444020989,3.857409472682072,2.5381175206273676,1.9812479795233908,1.4773746428665713
rw,True,20,26,25,5.880780101245847,4.582810225171243,4.442277430162479,4.728080030890753,3.7020689716719444,4.252635707681096,4.0424523582165985,2.1805649505113567,4.693239741163755,3.5070043832681677,4.500582085762967,5.3214192598629095
rw,True,20,26,73,5.880780101245847,4.582810225171243,4.33968688690116,2.0519505798356783,3.0015928345766776,2.065784025556046,1.9982694001651133,3.8197749318899152,2.4310205036928836,2.1851382672815,1.884966909834565,2.2328591028714397
rw,True,20,27,25,7.600357607332889,9.232315957289973,7.088198304612581,6.925814172005909,5.346474220057142,4.667797250290902,5.15081236653676,7.06191520139884,7.06191520139884,7.329589237019415,6.938585839376872,6.8196540358576865
rw,True,20,27,73,7.600357607332861,9.232315957289943,4.6039146073484485,7.6091863636702755,4.431504083618634,5.508515678378629,4.726286269306866,7.359435768037387,5.931561553683505,7.557710493585275,7.079701701516103,7.619531783105242
rw,True,20,28,25,2.5763922243881905,1.88955871038937,2.5040956252891453,2.335271477325823,2.3735013674971883,2.5308833638547523,2.3352714773258088,1.3548906005576542,2.139115146727205,1.9225900206314996,2.046015374020725,2.525942510352471
rw,True,20,28,73,2.576392224388176,1.8895587103893698,2.430197644363089,2.430197644363089,1.8412236855218806,1.3957101582406772,1.5315439116933147,2.473582368234924,2.1407261083420326,1.3743156706485342,1.3634796262519968,1.3543194071370128
rw,True,20,29,25,10.951135924357262,14.665720022728006,13.122693922330283,11.67076567510444,11.329045852806344,13.219206091094845,12.940608978399743,8.888444503028166,9.186847131996558,11.052137913958559,12.331348352643118,11.534620904119802
rw,True,20,29,73,10.951135924357285,14.665720022728031,9.015106431466249,10.147584137988666,8.523905268335842,8.940380818969789,9.35115275925399,12.07252836706275,10.387242773082066,8.951532604559938,9.990340819688072,7.1689041249465655
rw,True,20,30,25,4.100117344469986,1.877232668819865,2.24130044497229,2.24130044497229,2.575696023802873,1.8863470553957737,2.4828612569449837,2.969064494684466,2.7038228631140844,1.840934495576495,1.8176481841127805,1.9449436358742385
rw,True,20,30,73,4.100117344469986,1.877232668819865,2.6491560619128736,2.9499245518713804,2.2942395017644497,1.490240545216595,1.7854021197826266,2.3177261638724556,2.3177261638724556,1.6859075254481073,1.6990557857248987,1.6958899039257709
rw,True,20,31,25,2.503283510144067,2.514932546029076,1.9698606052287009,2.107728525009286,1.6084905340260187,1.2693707884820706,1.5918836733416732,2.4764496716826243,2.4764496716826243,1.1753321078510661,1.1892976084876863,1.8833598505175249
rw,True,20,31,73,2.503283510144067,2.514932546029076,2.0117694516011553,2.1360053848175857,0.8436474153546524,1.076021056640156,0.973791693078244,2.6323362316517325,2.124817241393799,0.8280798748637846,1.0837384834112247,1.3538794488916328
rw,True,20,32,25,3.6070335550989654,4.302003307326439,4.061866498793561,4.061866498793561,3.6211731135512792,2.1789474455368563,4.157817513043483,1.4264486003588843,3.8650591899442857,2.6447936428704626,2.07100616739718,2.462029726918531
rw,True,20,32,73,3.6070335550989903,4.302003307326465,3.5614178234995992,3.972700362638008,2.0103165502397062,1.20869082303794,3.002434450933632,2.639487120278476,1.1519411437047564,1.22840672424325,1.0027228688835663,2.272357064886403
rw,True,20,33,25,5.967004486579515,5.474859674118037,3.1966453446590353,3.32031785848821,3.267756237601908,3.43124544166844,3.8056950396790863,3.5381084693575815,3.7578112060118776,3.373630882528092,2.7867463122204197,3.7290597926937763
rw,True,20,33,73,5.967004486579515,5.474859674118037,3.093803759499642,2.9904771868080577,2.1103211967031035,1.712000433716031,2.0603800691616216,2.178279878179403,3.3385770686942124,1.3333146205158815,2.7688624131435824,2.818369686230969
rw,True,20,34,25,2.7440846957436382,3.1396534592745198,3.1374103271516582,2.678207518112994,2.8275066620151694,2.8833169148747135,2.88883789519555,2.1012736609590243,1.5486877590690462,1.939771822228027,2.1121892105611586,2.2263325955457423
rw,True,20,34,73,2.7440846957436382,3.1396534592745198,2.6573329416874945,2.392228108240748,1.5598007208275204,1.481551455357799,1.796650204871488,1.7065505940866446,2.2830124826036657,1.4237478668542771,1.5058213840104102,1.589069200033234
rw,True,20,35,25,5.538961905526618,4.9309790237104645,4.315970657970689,4.315970657970689,3.6550218371443552,2.420870319519165,3.100219499340256,5.348834091317092,3.5270743976213508,3.2734234405935716,2.467763775201022,3.4217040389301645
rw,True,20,35,73,5.538961905526618,4.9309790237104645,5.342245250737779,5.342245250737779,2.5404317876813773,1.9332744252229923,3.3459012088269207,2.0719292860525846,4.370681424927649,1.968924604785352,2.5152255515304462,2.5152255515304462
rw,True,20,36,25,3.712547545170583,5.812755253556043,4.783093106570164,4.787544386705744,4.842623582715986,4.034443927897254,4.1034010893177895,4.441752413301191,4.885640553708134,4.773666421295451,4.034443927897254,4.6221290011646605
rw,True,20,36,73,3.7125475451705676,5.812755253556028,5.035218899106638,4.962791264212808,4.47424297961699,3.310836439241576,4.1021186684885595,3.004644059183393,2.901088554800269,3.1335299427443766,2.7350653614601006,3.583363821899035
rw,True,20,37,25,3.034326344262325,2.6371691854804733,2.530691542317256,2.3976545355383436,2.5078760858883204,2.1294308441136502,2.5078760858883204,3.4464179166513933,2.6820611107075227,2.3109079721646912,2.7553323399904133,2.999366753355682
rw,True,20,37,73,3.034326344262342,2.63716918548049,2.0455585272690917,2.370237416361255,1.5977021013171968,1.6347919491181324,1.3195553096215282,2.4330377880426433,2.399708993059326,1.5426677999380998,1.4971209868948498,1.488492024916248
rw,True,20,38,25,3.9317191361143395,2.2661569088372935,3.5106377998284617,3.720194023981011,2.862865877899429,2.510463979152302,3.130296639532272,1.9004739395974979,2.027764468551597,1.9418773407830305,2.118991517360314,2.1265770683425096
rw,True,20,38,73,3.9317191361143395,2.2661569088372935,3.81316383966707,3.7845399007353406,1.848950510990692,2.1213438941607157,2.185849946745457,3.4932697674866238,3.977876314811534,1.264748800976143,2.0060498025154927,1.3833694633332256
rw,True,20,39,25,2.833150354196449,2.065045021681667,2.1976097873397458,2.1976097873397458,2.1707168125846623,2.1458396042802965,2.252098887974145,1.859391277696532,2.0809660768450935,1.8114028817296683,2.056966388534178,1.9140407399341672
rw,True,20,39,73,2.833150354196436,2.0650450216816543,2.42202425240617,2.42202425240617,2.3584997071059584,1.6705787979472964,1.85268969755774,1.5781187097821576,2.833150354196436,1.2294110599489823,1.6425763106529383,1.6307749909083193
rw,True,20,40,25,2.922438686607162,3.8110911179116336,3.1839213246757265,3.1839213246757265,1.497151930961918,2.0208355661973263,2.1085685587788943,1.2367747540943281,3.43471328303834,3.407345965609996,3.533852665841561,3.5933542778476517
rw,True,20,40,73,2.922438686607162,3.8110911179116336,3.1690845881671565,3.1690845881671565,1.2638633007291649,1.7427364830067997,1.0309125933244556,1.700554786827699,3.143082511185027,2.183900216786419,2.4521813906382697,2.1683481831394484
